condition,iteration,sig_n,nonsig_n,sig_median_delta_h1_zero,nonsig_median_delta_h1_zero,median_diff_delta_h1_zero,sig_median_delta_lambda2,nonsig_median_delta_lambda2,median_diff_delta_lambda2,sig_median_delta_aspl,nonsig_median_delta_aspl,median_diff_delta_aspl
false_session_matching,274.0,17,9,-0.015037593984962405,0.09022556390977443,-0.10526315789473684,0.16963828482819832,0.8616040308957302,-0.6919657460675319,-0.11878999326756778,-0.19466196011650005,0.07587196684893227
false_session_matching,275.0,19,7,-0.05263157894736842,-0.015037593984962405,-0.03759398496240601,-0.03994834641371536,0.4750190591195582,-0.5149674055332736,-0.11944858277964476,-0.09820993349392326,-0.0212386492857215
false_session_matching,276.0,16,10,0.018796992481203006,0.14285714285714285,-0.12406015037593984,-0.24828285179812948,0.9581429493117211,-1.2064258011098505,-0.05663929791591005,-0.1866393764421943,0.13000007852628426
false_session_matching,277.0,18,8,0.09022556390977443,-0.05263157894736842,0.14285714285714285,-0.0767848120120882,0.4135615400406736,-0.4903463520527618,-0.01629195062201072,-0.008052942961678244,-0.008239007660332476
false_session_matching,278.0,19,7,0.0,0.09022556390977443,-0.09022556390977443,-0.053086881140029796,1.2679259464001054,-1.3210128275401352,-0.060230864166158415,-0.3122197770928654,0.251988912926707
false_session_matching,279.0,17,9,0.09022556390977443,-0.015037593984962405,0.10526315789473684,0.2435905601841757,-0.075720297267861,0.3193108574520367,-0.01037219391144717,-0.07647218248824839,0.06609998857680122
false_session_matching,280.0,18,8,-0.015037593984962405,-0.03383458646616541,0.018796992481203006,0.0366467018001313,0.6613726730588809,-0.6247259712587496,0.07091142549930485,-0.22420936038167938,0.2951207858809842
false_session_matching,281.0,16,10,-0.007518796992481203,-0.015037593984962405,0.007518796992481203,0.19201255563453223,0.32149962265556575,-0.12948706702103352,-0.09032746783924894,0.0642987029379809,-0.15462617077722984
false_session_matching,282.0,16,10,-0.05263157894736842,0.11654135338345864,-0.16917293233082706,-0.05325656838067094,-0.116434549706383,0.06317798132571206,-0.052676816743690846,-0.07319180657076263,0.020514989827071783
false_session_matching,283.0,20,6,0.05639097744360902,0.11654135338345864,-0.06015037593984962,0.6845131016842845,0.06569876622685711,0.6188143354574274,-0.08382922619183786,-0.05615123492922969,-0.02767799126260817
false_session_matching,284.0,20,6,-0.05263157894736842,0.011278195488721804,-0.06390977443609022,0.15397996786555157,0.6427513104622777,-0.48877134259672617,-0.09889230744932354,-0.24027348783620406,0.14138118038688052
false_session_matching,285.0,12,14,-0.007518796992481203,0.011278195488721804,-0.018796992481203006,-0.07802885641224488,0.07425883140644252,-0.1522876878186874,-0.1292831316228722,-0.08318707163471695,-0.04609605998815525
false_session_matching,286.0,21,5,0.07518796992481203,0.14285714285714285,-0.06766917293233082,-0.04632168036314388,0.09083339414246971,-0.1371550745056136,-0.15355222699953908,-0.16714521932115423,0.01359299232161515
false_session_matching,287.0,17,9,-0.015037593984962405,-0.015037593984962405,0.0,-0.040008326909688474,0.6256854593111445,-0.665693786220833,-0.0432045942720829,-0.14858350285808242,0.10537890858599952
false_session_matching,288.0,16,10,-0.007518796992481203,0.011278195488721804,-0.018796992481203006,0.22883382669149888,0.16491188922641342,0.06392193746508545,-0.14825550832577772,-0.05005849501749915,-0.09819701330827857
false_session_matching,289.0,16,10,-0.03383458646616541,-0.015037593984962405,-0.018796992481203006,-0.00926038255356687,-0.08865599771942922,0.07939561516586235,-0.05183865787664432,-0.039748496331260874,-0.012090161545383449
false_session_matching,290.0,18,8,-0.05263157894736842,0.03759398496240601,-0.09022556390977443,-0.14361958150106746,0.7136646519372283,-0.8572842334382957,0.04900872949939927,-0.05616043658045222,0.1051691660798515
false_session_matching,291.0,18,8,-0.007518796992481203,-0.05263157894736842,0.045112781954887216,-0.04970428075158684,0.032469735711675884,-0.08217401646326272,-0.01915112167695776,0.04317509390124763,-0.06232621557820539
false_session_matching,292.0,18,8,0.03007518796992481,0.011278195488721804,0.018796992481203006,0.12849258374278594,-0.06558070061241938,0.19407328435520532,-0.06332152224657883,0.08492073798352084,-0.14824226023009968
false_session_matching,293.0,17,9,-0.015037593984962405,0.14285714285714285,-0.15789473684210525,-0.08158274210797511,0.9071988269904843,-0.9887815690984594,0.04005445348211012,-0.1988481926531689,0.238902646135279
false_session_matching,294.0,16,10,0.09022556390977443,0.011278195488721804,0.07894736842105263,0.36021887350573434,-0.30385412727660954,0.6640730007823439,-0.1603387285772222,0.11700092723407729,-0.2773396558112995
false_session_matching,295.0,14,12,0.0037593984962406013,0.11654135338345864,-0.11278195488721804,-0.09511434520897644,0.34377863364662553,-0.43889297885560197,0.013758256948974257,-0.08330570730110398,0.09706396425007824
false_session_matching,296.0,17,9,0.0,0.07518796992481203,-0.07518796992481203,0.3246965611848309,0.5614065383218638,-0.2367099771370329,-0.19657622221010618,-0.0026027789786207123,-0.19397344323148547
false_session_matching,297.0,17,9,0.03759398496240601,0.09022556390977443,-0.05263157894736842,-0.003186287572428448,0.5522415422675326,-0.5554278298399611,-0.06473292235980566,-0.19466196011650005,0.1299290377566944
false_session_matching,298.0,21,5,0.09022556390977443,-0.015037593984962405,0.10526315789473684,-0.07563801386480273,-0.32163109620723285,0.2459930823424301,-0.1612881129202206,0.1296521726394264,-0.290940285559647
false_session_matching,299.0,19,7,0.0,0.09022556390977443,-0.09022556390977443,0.11407234185133674,1.4795799395039944,-1.3655075976526576,-0.06718864659820856,-0.26364910779121375,0.1964604611930052
random_fake_quantum,0.0,19,7,0.14285714285714285,0.09022556390977443,0.05263157894736842,0.1006398425888273,-0.16222506258086344,0.26286490516969074,-0.01780154302078607,0.09213242885123885,-0.10993397187202492
random_fake_quantum,1.0,20,6,0.011278195488721804,0.18796992481203006,-0.17669172932330826,0.060415244648173605,0.5458999007623826,-0.485484656114209,-0.07252453359185718,-0.18025815532406875,0.10773362173221157
random_fake_quantum,2.0,16,10,0.05639097744360902,-0.03383458646616541,0.09022556390977443,-0.06450368228474868,-0.05294456487453281,-0.011559117410215869,-0.07331993589673202,0.033202330808490554,-0.10652226670522258
random_fake_quantum,3.0,17,9,0.14285714285714285,0.022556390977443608,0.12030075187969924,0.3248440676278399,0.0050781485100461765,0.31976591911779373,-0.07944168511777017,-0.05744194344804576,-0.021999741669724404
random_fake_quantum,4.0,13,13,0.0,0.14285714285714285,-0.14285714285714285,0.3647516322203166,-0.12800223474637518,0.49275386696669177,-0.11583218673914786,-0.004798047458489663,-0.1110341392806582
random_fake_quantum,5.0,13,13,-0.015037593984962405,0.03759398496240601,-0.05263157894736842,0.03750517217885996,0.19518264980403144,-0.15767747762517148,-0.07166318877028965,-0.11215032418499815,0.0404871354147085
random_fake_quantum,6.0,17,9,0.0,0.18045112781954886,-0.18045112781954886,0.05734656139277483,1.4032052237394321,-1.3458586623466573,-0.20024171470462937,-0.27953107996777216,0.07928936526314279
random_fake_quantum,7.0,19,7,0.07518796992481203,-0.05263157894736842,0.12781954887218044,0.4504841291277577,-0.08521776902721001,0.5357018981549677,-0.12024907448524669,0.06143367205714689,-0.18168274654239358
random_fake_quantum,8.0,17,9,0.0,0.09022556390977443,-0.09022556390977443,-0.06322451563529885,0.03380250291919351,-0.09702701855449236,-0.09998318118872307,-0.09028203089633013,-0.009701150292392935
random_fake_quantum,9.0,21,5,0.09022556390977443,-0.015037593984962405,0.10526315789473684,-0.007157039937172538,0.8156692107348036,-0.8228262506719761,-0.08823464226701994,-0.27785311954202063,0.1896184772750007
random_fake_quantum,10.0,18,8,-0.007518796992481203,0.11654135338345864,-0.12406015037593984,-0.14373287461680806,1.0203950070056287,-1.1641278816224367,-0.05956865975992576,-0.10599876578578327,0.04643010602585751
random_fake_quantum,11.0,15,11,0.0,-0.015037593984962405,0.015037593984962405,0.019092092467912547,-0.0004012147468546168,0.019493307214767164,-0.024543405481634473,0.005313312444577889,-0.02985671792621236
random_fake_quantum,12.0,19,7,0.09022556390977443,0.07518796992481203,0.015037593984962405,0.04355130148102182,0.4005984060091916,-0.3570471045281698,-0.10501398967844633,-0.0844945547131366,-0.020519434965309724
random_fake_quantum,13.0,15,11,0.0,0.03759398496240601,-0.03759398496240601,0.1653154405331998,-0.21388853485564185,0.37920397538884165,-0.14693211685540275,-0.004918279991167562,-0.1420138368642352
random_fake_quantum,14.0,14,12,0.08270676691729323,-0.02631578947368421,0.10902255639097744,0.3263701315303529,-0.16991444806848222,0.4962845795988351,-0.16208853218776864,-0.019976277466181136,-0.1421122547215875
random_fake_quantum,15.0,14,12,-0.05263157894736842,-0.015037593984962405,-0.03759398496240601,-0.19282192431123324,0.1589144194554648,-0.35173634376669805,-0.09285174020689135,0.047051575456754646,-0.139903315663646
random_fake_quantum,16.0,14,12,-0.05263157894736842,-0.03383458646616541,-0.018796992481203006,0.08275982975377483,-0.025464704424808193,0.10822453417858302,-0.1081256727674651,0.009040509672788799,-0.1171661824402539
random_fake_quantum,17.0,15,11,-0.015037593984962405,0.14285714285714285,-0.15789473684210525,0.14676941587772552,0.32439499540081496,-0.17762557952308944,0.024465567615353567,-0.05898536430760126,0.08345093192295483
random_fake_quantum,18.0,12,14,0.045112781954887216,-0.015037593984962405,0.06015037593984962,0.12457763277329059,-0.20951338281137866,0.33409101558466925,-0.29952532713939384,0.0015074387365099362,-0.3010327658759038
random_fake_quantum,19.0,18,8,-0.03383458646616541,0.06390977443609022,-0.09774436090225563,0.0595640528557273,-0.12947414633192822,0.18903819918765552,-0.08849444594195433,0.01204763622598004,-0.10054208216793437
random_fake_quantum,20.0,17,9,0.09022556390977443,0.03759398496240601,0.05263157894736842,0.2820517262128561,0.07228653182162637,0.20976519439122976,-0.10099837941929035,-0.05563512687736649,-0.04536325254192386
random_fake_quantum,21.0,15,11,0.0,-0.015037593984962405,0.015037593984962405,0.21423911319462485,-0.03174574062773594,0.2459848538223608,-0.13210261466410556,-0.05273106419928686,-0.0793715504648187
random_fake_quantum,22.0,16,10,-0.007518796992481203,-0.10526315789473684,0.09774436090225563,-0.2184194252951397,-0.056261602236331365,-0.16215782305880833,0.02504038950240317,0.08077123868750102,-0.05573084918509785
random_fake_quantum,23.0,14,12,0.06390977443609022,0.09022556390977443,-0.02631578947368421,-0.035234067519632095,-0.013485407131122118,-0.021748660388509977,-0.05101211123473681,-0.0558212874768218,0.004809176242084989
random_fake_quantum,24.0,16,10,0.011278195488721804,-0.015037593984962405,0.02631578947368421,-0.1300045038264681,0.15357169158517103,-0.28357619541163914,-0.04828664676811012,-0.08874629414317758,0.040459647375067465
random_fake_quantum,25.0,16,10,-0.015037593984962405,-0.05263157894736842,0.03759398496240601,0.17566705058911647,0.0018553957277311905,0.17381165486138528,-0.06722816513987317,-0.06399841676960638,-0.003229748370266794
random_fake_quantum,26.0,19,7,0.09022556390977443,0.03759398496240601,0.05263157894736842,-0.0740186276948136,0.29441573419087996,-0.36843436188569356,-0.12015986382942945,0.016091367443314297,-0.13625123127274374
random_fake_quantum,27.0,20,6,0.03759398496240601,0.045112781954887216,-0.007518796992481203,-0.04413933150019478,0.2685937817950992,-0.31273311329529396,-0.009062305738573695,-0.06979344657477093,0.06073114083619724
random_fake_quantum,28.0,16,10,0.011278195488721804,0.03759398496240601,-0.02631578947368421,0.06170296472824521,0.3739076256206979,-0.3122046608924527,-0.07278609519086299,-0.0919735669706041,0.019187471779741117
random_fake_quantum,29.0,15,11,-0.015037593984962405,0.0,-0.015037593984962405,-0.09939285044391077,0.15538458242991204,-0.2547774328738228,-0.011993301237717802,0.026843627309119267,-0.03883692854683707
random_fake_quantum,30.0,18,8,0.09022556390977443,-0.041353383458646614,0.13157894736842105,0.20889219401871184,-0.17599380950872745,0.3848860035274393,-0.0823322861023208,-0.11875104654305302,0.03641876044073222
random_fake_quantum,31.0,15,11,0.07518796992481203,0.03759398496240601,0.03759398496240601,0.16831520653313925,0.18981823064819414,-0.021503024115054892,-0.1225467174570829,-0.007412297999676465,-0.11513441945740643
random_fake_quantum,32.0,17,9,0.09022556390977443,0.14285714285714285,-0.05263157894736842,-0.14437030752265345,0.2627923810964128,-0.40716268861906624,-0.0787030104510924,-0.03731311091063949,-0.04138989954045291
random_fake_quantum,33.0,17,9,-0.05263157894736842,-0.05263157894736842,0.0,0.29068838924626705,0.5978657836597683,-0.3071773944135012,-0.0926526161779675,-0.15847931231152712,0.06582669613355963
random_fake_quantum,34.0,19,7,0.03759398496240601,0.14285714285714285,-0.10526315789473684,-0.00839380111778576,-0.05643759019795924,0.04804378908017348,-0.10914286142221608,-0.1542999384993604,0.045157077077144336
random_fake_quantum,35.0,18,8,-0.007518796992481203,0.14285714285714285,-0.15037593984962405,-0.07790546880040639,1.0415393953078347,-1.119444864108241,-0.0664140142035976,-0.12361854448941378,0.05720453028581618
random_fake_quantum,36.0,17,9,0.09022556390977443,0.14285714285714285,-0.05263157894736842,-0.2500131140608044,-0.014475456686146693,-0.2355376573746577,-0.0006215944213945335,-0.13767489412530365,0.13705329970390911
random_fake_quantum,37.0,14,12,0.14285714285714285,0.06390977443609022,0.07894736842105263,0.1785907043253705,0.3022860592541319,-0.12369535492876138,-0.09933909356109427,-0.05492661880414795,-0.04441247475694632
random_fake_quantum,38.0,18,8,0.018796992481203006,0.16165413533834586,-0.14285714285714285,0.07845999846372376,-0.1888069032695292,0.26726690173325296,-0.06256734171367251,0.009532025307349423,-0.07209936702102193
random_fake_quantum,39.0,21,5,0.09022556390977443,-0.05263157894736842,0.14285714285714285,0.20172887542141016,0.7405225880340489,-0.5387937126126388,-0.09517634799522079,-0.10829259102707178,0.013116243031850994
random_fake_quantum,40.0,15,11,-0.015037593984962405,-0.05263157894736842,0.03759398496240601,-0.03748542988711279,0.10682458677564277,-0.14431001666275556,-0.019559133133952855,-0.11104910881940588,0.09148997568545303
random_fake_quantum,41.0,16,10,-0.05263157894736842,-0.007518796992481203,-0.045112781954887216,0.2339487650508314,0.34014125536405593,-0.10619249031322453,-0.03892784745992062,-0.19913140412235553,0.1602035566624349
random_fake_quantum,42.0,18,8,-0.007518796992481203,0.11654135338345864,-0.12406015037593984,-0.04829171931406839,1.2842302809188841,-1.3325220002329525,0.00022258015637666162,-0.3036887007927329,0.3039112809491096
random_fake_quantum,43.0,17,9,-0.015037593984962405,0.09022556390977443,-0.10526315789473684,-0.032001574414460165,0.6087034836642582,-0.6407050580787184,-0.11653966644729241,-0.06880347288391686,-0.04773619356337555
random_fake_quantum,44.0,17,9,-0.05263157894736842,0.14285714285714285,-0.19548872180451127,0.11781707256467921,-0.2963083534806352,0.41412542604531444,-0.0712926774277669,0.10152568354784552,-0.17281836097561243
random_fake_quantum,45.0,16,10,-0.05263157894736842,-0.03383458646616541,-0.018796992481203006,-0.04991022486251362,0.10405047417720836,-0.15396069903972198,0.02525123200981738,-0.020628034859887068,0.04587926686970445
random_fake_quantum,46.0,13,13,-0.015037593984962405,0.0,-0.015037593984962405,0.03734473927833237,-0.025620976537249707,0.06296571581558208,-0.12388357889127377,0.0007328736823759563,-0.12461645257364973
random_fake_quantum,47.0,15,11,0.0,0.14285714285714285,-0.14285714285714285,0.2896738809369541,0.04244953767829829,0.24722434325865583,-0.19905586034945788,-0.04409646120595201,-0.15495939914350587
random_fake_quantum,48.0,13,13,0.0,0.09022556390977443,-0.09022556390977443,-0.014502114002041377,0.022020980073401475,-0.03652309407544285,0.024569211633723498,-0.12491610125498465,0.14948531288870814
random_fake_quantum,49.0,20,6,-0.03383458646616541,0.10902255639097744,-0.14285714285714285,0.007836259244394794,0.2727087201738774,-0.2648724609294826,-0.028971301819564532,-0.09730723192310808,0.06833593010354355
random_fake_quantum,50.0,15,11,-0.05263157894736842,-0.015037593984962405,-0.03759398496240601,-0.04065800243645823,-0.17678823491734708,0.13613023248088885,-0.018011169007245975,0.16448496318450667,-0.18249613219175265
random_fake_quantum,51.0,13,13,0.0,0.09022556390977443,-0.09022556390977443,-0.15843053161473408,-0.08777823759624193,-0.07065229401849216,-0.0707667354830912,-0.14298313984558497,0.07221640436249377
random_fake_quantum,52.0,14,12,0.05639097744360902,0.03759398496240601,0.018796992481203006,-0.32333413228091934,0.049732990899018725,-0.37306712317993806,0.0767478572954321,-0.06023043754618773,0.13697829484161983
random_fake_quantum,53.0,14,12,-0.02631578947368421,-0.015037593984962405,-0.011278195488721804,-0.08818445872258862,0.2539526871967961,-0.3421371459193847,-0.13321068607600894,-0.07174519330422191,-0.061465492771787034
random_fake_quantum,54.0,19,7,0.09022556390977443,-0.015037593984962405,0.10526315789473684,0.16479074306198438,0.4962754407997436,-0.33148469773775924,-0.14383690805978944,-0.1467341876382946,0.002897279578505163
random_fake_quantum,55.0,15,11,0.0,0.09022556390977443,-0.09022556390977443,0.20505649962174655,0.026297291877810824,0.17875920774393572,-0.08061698475461254,-0.035896761318438664,-0.04472022343617388
random_fake_quantum,56.0,17,9,0.07518796992481203,0.14285714285714285,-0.06766917293233082,0.21209295944094775,0.7919558518819416,-0.5798628924409939,-0.01298461532553441,-0.349332597566697,0.3363479822411626
random_fake_quantum,57.0,14,12,0.045112781954887216,0.011278195488721804,0.03383458646616541,0.22565313974236623,0.1922821982934968,0.03337094144886943,0.04321758017336852,-0.17865070822629925,0.22186828839966777
random_fake_quantum,58.0,16,10,-0.015037593984962405,-0.03383458646616541,0.018796992481203006,0.18494798686264602,0.15735184451595097,0.02759614234669505,-0.1401499558538859,-0.16487362938271766,0.024723673528831758
random_fake_quantum,59.0,19,7,0.09022556390977443,0.09022556390977443,0.0,-0.265748494284348,0.9622809992654275,-1.2280294935497755,0.03762975204418684,-0.19221882221481845,0.2298485742590053
random_fake_quantum,60.0,16,10,0.06390977443609022,-0.07894736842105263,0.14285714285714285,-0.051223388643965695,0.05256501573022132,-0.10378840437418702,-0.10387813752452457,-0.027329167442506908,-0.07654897008201766
random_fake_quantum,61.0,17,9,0.07518796992481203,-0.015037593984962405,0.09022556390977443,0.0844300239627831,0.276361158739741,-0.1919311347769579,-0.10229803322892872,-0.03643440967977396,-0.06586362354915476
random_fake_quantum,62.0,17,9,0.09022556390977443,-0.05263157894736842,0.14285714285714285,-0.1550551773252078,0.2365123748306872,-0.391567552155895,0.048651103984642674,-0.03237004500041074,0.08102114898505342
random_fake_quantum,63.0,19,7,0.03759398496240601,0.14285714285714285,-0.10526315789473684,0.05787792166077077,0.5647430348373739,-0.5068651131766031,-0.08525718631192536,0.0739195096537042,-0.15917669596562956
random_fake_quantum,64.0,15,11,-0.015037593984962405,0.14285714285714285,-0.15789473684210525,0.1814273855645041,0.36712130051049563,-0.18569391494599152,-0.10097889824821893,-0.0489482157016381,-0.05203068254658083
random_fake_quantum,65.0,17,9,0.0,-0.05263157894736842,0.05263157894736842,0.1370698594222426,0.08448938667256334,0.05258047274967925,-0.08255583236034614,-0.13961181292236136,0.05705598056201522
random_fake_quantum,66.0,18,8,0.09022556390977443,0.11654135338345864,-0.02631578947368421,0.1366312340917255,0.1554361076561599,-0.018804873564434388,-0.04726709614761515,-0.11473364015544263,0.06746654400782748
random_fake_quantum,67.0,15,11,-0.05263157894736842,-0.015037593984962405,-0.03759398496240601,0.1853119868562949,-0.12002910954606305,0.30534109640235796,-0.053264975290558514,0.02326647079439148,-0.07653144608495
random_fake_quantum,68.0,17,9,0.03759398496240601,0.0,0.03759398496240601,0.016950344978622578,-0.13029279570974994,0.14724314068837252,0.07248642753051726,-0.004213031814320978,0.07669945934483824
random_fake_quantum,69.0,13,13,-0.015037593984962405,-0.015037593984962405,0.0,-0.005039348670954347,0.3062724146173159,-0.31131176328827026,-0.22910009739186687,-0.1752033952566605,-0.053896702135206365
random_fake_quantum,70.0,16,10,-0.007518796992481203,0.018796992481203006,-0.02631578947368421,0.20324354163633251,0.11372230227394042,0.08952123936239209,-0.09776884813953512,-0.08517840749961247,-0.012590440639922651
random_fake_quantum,71.0,17,9,0.09022556390977443,0.03759398496240601,0.05263157894736842,0.13513558755444421,0.198981484637073,-0.06384589708262878,-0.14177908652933446,-0.11155379849960845,-0.030225288029726016
random_fake_quantum,72.0,15,11,-0.015037593984962405,0.03759398496240601,-0.05263157894736842,-0.17738250593327098,-0.04581197201213749,-0.1315705339211335,-0.009666190609362246,0.004038491338455241,-0.013704681947817487
random_fake_quantum,73.0,16,10,0.09022556390977443,0.09022556390977443,0.0,-0.10829676328871818,0.03476255468901002,-0.1430593179777282,-0.033563905782767245,-0.052631508852116315,0.01906760306934907
random_fake_quantum,74.0,21,5,0.0,-0.05263157894736842,0.05263157894736842,0.13417050474423986,0.2521780751355096,-0.11800757039126974,-0.004265589143646942,-0.013395029687932158,0.009129440544285217
random_fake_quantum,75.0,20,6,-0.05263157894736842,0.14285714285714285,-0.19548872180451127,0.01675571894738659,1.049560860797376,-1.0328051418499895,0.002807044863590402,-0.0707182066299441,0.0735252514935345
random_fake_quantum,76.0,15,11,-0.015037593984962405,0.03759398496240601,-0.05263157894736842,0.3765326349784961,0.3084446718278171,0.068087963150679,-0.2276726844604453,-0.0843534694207162,-0.1433192150397291
random_fake_quantum,77.0,18,8,0.08270676691729323,0.11654135338345864,-0.03383458646616541,-0.05892007756333073,0.9180150664684907,-0.9769351440318215,0.029416935478447925,-0.0973136231541869,0.12673055863263483
random_fake_quantum,78.0,18,8,0.09022556390977443,0.16165413533834586,-0.07142857142857142,0.3353322800411158,0.3669544695955278,-0.031622189554411984,-0.13503799614386103,0.04676247694208646,-0.1818004730859475
random_fake_quantum,79.0,16,10,0.011278195488721804,0.03759398496240601,-0.02631578947368421,0.1610860545666113,-0.18602908721509603,0.3471151417817073,-0.01753779766688557,-0.020340483522108377,0.0028026858552228084
random_fake_quantum,80.0,18,8,0.08270676691729323,0.08270676691729323,0.0,0.14515414180041986,0.11372603183354202,0.03142810996687784,-0.14620474399849592,-0.03327139904368881,-0.11293334495480711
random_fake_quantum,81.0,19,7,-0.015037593984962405,0.14285714285714285,-0.15789473684210525,0.17060014998110695,0.36712621706715076,-0.1965260670860438,-0.10827067577642469,-0.021872942394139283,-0.0863977333822854
random_fake_quantum,82.0,16,10,-0.015037593984962405,0.011278195488721804,-0.02631578947368421,0.14530899174564849,-0.2579096898024462,0.4032186815480947,-0.12190532576449753,0.11173073837651248,-0.23363606414101
random_fake_quantum,83.0,16,10,-0.05263157894736842,0.11654135338345864,-0.16917293233082706,0.04293605794648192,0.40359128740925776,-0.36065522946277584,0.038147435826504816,-0.2550818180398893,0.2932292538663941
random_fake_quantum,84.0,12,14,-0.03383458646616541,0.011278195488721804,-0.045112781954887216,-0.20879256792516787,-0.2508021798666711,0.04200961194150321,0.02290678066945495,-0.05003242276536246,0.07293920343481741
random_fake_quantum,85.0,15,11,0.07518796992481203,-0.015037593984962405,0.09022556390977443,-0.03235522379499178,0.12533853279029739,-0.15769375658528917,-0.14122484158152782,-0.20913686393326003,0.06791202235173222
random_fake_quantum,86.0,16,10,-0.05263157894736842,-0.007518796992481203,-0.045112781954887216,-0.19331829275839296,0.3306901582051818,-0.5240084509635747,0.03810076875502033,-0.08860794689698759,0.12670871565200792
random_fake_quantum,87.0,14,12,-0.015037593984962405,0.09022556390977443,-0.10526315789473684,0.11508539703099685,0.2633560842414271,-0.14827068721043024,-0.07660060378366618,-0.17921463911534286,0.10261403533167668
random_fake_quantum,88.0,19,7,-0.015037593984962405,0.09022556390977443,-0.10526315789473684,0.26352321833080694,0.2305643699995099,0.03295884833129703,-0.1091728940474912,-0.03382815101594705,-0.07534474303154415
random_fake_quantum,89.0,15,11,0.03759398496240601,-0.015037593984962405,0.05263157894736842,-0.09403103910793709,0.5309309009988392,-0.6249619401067763,-0.02406970431666089,-0.04189183884387049,0.0178221345272096
random_fake_quantum,90.0,16,10,-0.007518796992481203,0.03759398496240601,-0.045112781954887216,0.2852688088114985,0.32820222762862983,-0.04293341881713131,-0.17726712371240771,-0.04369696008838342,-0.1335701636240243
random_fake_quantum,91.0,20,6,0.08270676691729323,0.045112781954887216,0.03759398496240601,0.5866984084324318,0.5223673677655842,0.06433104066684758,-0.13851906340633535,-0.16830413250440301,0.029785069098067662
random_fake_quantum,92.0,13,13,-0.015037593984962405,0.0,-0.015037593984962405,-0.1356717074158138,0.45926556383927064,-0.5949372712550844,-0.039706290309339476,-0.17724456159306534,0.13753827128372587
random_fake_quantum,93.0,14,12,0.05639097744360902,-0.007518796992481203,0.06390977443609022,-0.07513424806531677,0.6848742701143355,-0.7600085181796523,-0.1240099135961461,-0.15106976449170362,0.027059850895557513
random_fake_quantum,94.0,19,7,-0.05263157894736842,0.022556390977443608,-0.07518796992481203,-0.24983655190001786,0.12104818265207662,-0.3708847345520945,-0.01328733171069052,-0.16417583372225542,0.1508885020115649
random_fake_quantum,95.0,18,8,0.09022556390977443,0.09022556390977443,0.0,0.05091475298085579,1.29059824309901,-1.2396834901181542,-0.026789135695201693,-0.13298353375600125,0.10619439806079956
random_fake_quantum,96.0,14,12,0.09022556390977443,0.05639097744360902,0.03383458646616541,-0.10491627310862661,-0.11523301214844794,0.010316739039821332,-0.06781939506973544,-0.09615109458088322,0.02833169951114778
random_fake_quantum,97.0,14,12,-0.007518796992481203,0.09022556390977443,-0.09774436090225563,0.15348386355518295,0.051356904870291986,0.10212695868489097,-0.15390744136526857,-0.075400176783043,-0.07850726458222557
random_fake_quantum,98.0,16,10,0.03759398496240601,0.09022556390977443,-0.05263157894736842,-0.002198793972492119,0.16947872392407692,-0.17167751789656904,-0.07080954713316068,0.021358016563278737,-0.09216756369643941
random_fake_quantum,99.0,16,10,0.011278195488721804,0.09022556390977443,-0.07894736842105263,0.05285564882771121,0.1397580808682497,-0.08690243204053849,-0.07541190685773702,-0.021367048574413072,-0.05404485828332395
random_fake_quantum,100.0,18,8,-0.03383458646616541,0.03759398496240601,-0.07142857142857142,0.17056286248318764,0.01252044499809446,0.15804241748509318,-0.14174811483546912,-0.034323778398470006,-0.10742433643699911
random_fake_quantum,101.0,23,3,0.09022556390977443,-0.015037593984962405,0.10526315789473684,0.3393101814786572,0.07206105724954392,0.2672491242291133,-0.12286054398232693,-0.2282208835504509,0.10536033956812396
random_fake_quantum,102.0,16,10,-0.007518796992481203,0.09022556390977443,-0.09774436090225563,0.0675960668419966,0.21422641069284287,-0.14663034385084628,0.07498508354548261,-0.14484412628943377,0.21982920983491638
random_fake_quantum,103.0,17,9,0.09022556390977443,-0.015037593984962405,0.10526315789473684,0.25032157752381945,0.29155093400736565,-0.0412293564835462,-0.24023081355308573,-0.08879828918365495,-0.15143252436943078
random_fake_quantum,104.0,13,13,0.022556390977443608,0.03759398496240601,-0.015037593984962405,-0.0629015823442991,0.1655009914088108,-0.2284025737531099,-0.06969756067311472,-0.06398708367708128,-0.005710476996033442
random_fake_quantum,105.0,18,8,-0.03383458646616541,0.045112781954887216,-0.07894736842105263,-0.030389846378803487,0.03087387737465641,-0.0612637237534599,-0.02572865438252725,-0.13025869752731212,0.10453004314478487
random_fake_quantum,106.0,19,7,-0.015037593984962405,0.03759398496240601,-0.05263157894736842,0.06414699030086624,0.27670807342073456,-0.21256108311986832,-0.010107433228291107,-0.0260377162523886,0.01593028302409749
random_fake_quantum,107.0,15,11,0.0,0.03759398496240601,-0.03759398496240601,0.11954822481361571,0.02681649174836842,0.09273173306524729,-0.14353823445771097,-0.1688936531445,0.025355418686789033
random_fake_quantum,108.0,13,13,0.07518796992481203,0.0,0.07518796992481203,0.5897728023935258,-0.19179777985539692,0.7815705822489227,-0.13937066432642764,0.004777356493576246,-0.14414802082000389
random_fake_quantum,109.0,20,6,-0.007518796992481203,0.11654135338345864,-0.12406015037593984,-0.14987861343527498,0.6331932990983511,-0.7830719125336261,-0.08737251661963974,-0.036605261683829715,-0.050767254935810024
